Author,Site,Lon,Lat,Country,State_City,MAT_original,MAP_original,MAT,MAP,Elevation,SoilOrder_LEN_USDA_original,SoilOrder_LEN_USDA,Suborder,SoilOrder,SoilTextureClass,VegLocal,VegType_Species,VegTypeCode_Local_original,VegTypeCode_Local,VegTypeCodeStr_Local,clim_code_whittaker,clim_code,ParentMaterial,Slope,SlopePosition,Aspect,Abovegd_litterfall,DrainedClass,Core_Layer_Name,Hzn1,Hzn2,Hzn3,HorizonDesignation,Layer_top,Layer_bottom,Layer_top_norm,Layer_bottom_norm,ProfileID,ProfileZeroDesignation,d13C,D14C_BulkLayer_text,D14C_BulkLayer,D14C_err,14C_age,14C_age_sigma,TT,Terrace Age,FractionModern,FractionModern_sigma,SampleYear,Measurement_Year,BulkDensity_original,BulkDensity,SpecificSurfaceArea,PH_H2O,pct_C_original,pct_C,pct_N,CN,Cmass,sand_pct,silt_pct,clay_pct,cation_exch,Fe_d,Fe_o,Fep,Alp,Ald,Alo,Feo and Alo,Fep,Alp,Feo,Alo,Fed,Ald,Al,Fe,Fe-oxideMinerals,Smectite,nonxtalline,poorly_crystalline_aluminosilicate,noncrystalline_minerals_pct_weight,notes,reference,doi,title,USDA classificiation,Brazilian classification,FAO classification ,AMS lab ,number,avail P extr with HCl_H2SO4,Ext Ca_withKCl,Ext Mg_with_KCl,Ext Al _with_KCl
Torn_Lydia,Kamennaya Steppe Preserve Archive,40.43,51.01,Russia,Roronazh,5.3,438.5,5.3,438.5,200,Oll,Oll,,,,herbaceous perennials with some encroachment of woody perennials,"Festuca sulcata with Knautia arvensis, Veronica spicata, and Sedum acre",6,6,shrublands,2,4,Brown-yellow carbonate loess and clay deposited ~4500-6000 years ago,,,,,,20-36,A,A,,A,20,36,20,36,32,top of mineral soil,-25.31398844,-246.1986146,-246.1986146,,,,,,0.758099144,,1900,,0.86,0.86,,,4.594321251,4.594321251,0.390573755,11.76300556,0.039511163,,,,,,,,,,,,,,,,,,,,,,,,,,Torn_GCB2002,10.1046/j.1365-2486.2002.00477.x,Organic carbon and carbon isotopes in modern and 100?year?old?soil archives of the Russian steppe,,,,,,,,,
Torn_Lydia,Kamennaya Steppe Preserve Archive,40.43,51.01,Russia,Roronazh,5.3,438.5,5.3,438.5,200,Oll,Oll,,,,herbaceous perennials with some encroachment of woody perennials,"Festuca sulcata with Knautia arvensis, Veronica spicata, and Sedum acre",6,6,shrublands,2,4,Brown-yellow carbonate loess and clay deposited ~4500-6000 years ago,,,,,,36-50,A,A,,A,36,50,36,50,32,top of mineral soil,-25.35678404,-317.3518295,-317.3518295,,,,,,0.686540252,,1900,,0.85,0.85,,,3.820503473,3.820503473,0.313377619,12.1913731,0.03247428,,,,,,,,,,,,,,,,,,,,,,,,,,Torn_GCB2002,10.1046/j.1365-2486.2002.00477.x,Organic carbon and carbon isotopes in modern and 100?year?old?soil archives of the Russian steppe,,,,,,,,,
Torn_Lydia,Kamennaya Steppe Preserve Archive,40.43,51.01,Russia,Roronazh,5.3,438.5,5.3,438.5,200,Oll,Oll,,,,herbaceous perennials with some encroachment of woody perennials,"Festuca sulcata with Knautia arvensis, Veronica spicata, and Sedum acre",6,6,shrublands,2,4,Brown-yellow carbonate loess and clay deposited ~4500-6000 years ago,,,,,,50-65,AB,,,AB,50,65,50,65,32,top of mineral soil,-25.35352666,-376.7300427,-376.7300427,,,,,,0.626823497,,1900,,1.12,1.12,,,3.166131616,3.166131616,0.261249736,12.11917633,0.035460674,,,,,,,,,,,,,,,,,,,,,,,,,,Torn_GCB2002,10.1046/j.1365-2486.2002.00477.x,Organic carbon and carbon isotopes in modern and 100?year?old?soil archives of the Russian steppe,,,,,,,,,
Torn_Lydia,Kamennaya Steppe Preserve Archive,40.43,51.01,Russia,Roronazh,5.3,438.5,5.3,438.5,200,Oll,Oll,,,,herbaceous perennials with some encroachment of woody perennials,"Festuca sulcata with Knautia arvensis, Veronica spicata, and Sedum acre",6,6,shrublands,2,4,Brown-yellow carbonate loess and clay deposited ~4500-6000 years ago,,,,,,65-78,B,,,B,65,78,65,78,32,top of mineral soil,-24.75672518,-399,-399,,,,,,,,1900,,1.17,1.17,,,1.719909966,1.719909966,0.164764084,10.43862185,0.020122947,,,,,,,,,,,,,,,,,,,,,,,,,,Torn_GCB2002,10.1046/j.1365-2486.2002.00477.x,Organic carbon and carbon isotopes in modern and 100?year?old?soil archives of the Russian steppe,,,,,,,,,
Torn_Lydia,Kamennaya Steppe Preserve Archive,40.43,51.01,Russia,Roronazh,5.3,438.5,5.3,438.5,200,Oll,Oll,,,,herbaceous perennials with some encroachment of woody perennials,"Festuca sulcata with Knautia arvensis, Veronica spicata, and Sedum acre",6,6,shrublands,2,4,Brown-yellow carbonate loess and clay deposited ~4500-6000 years ago,,,,,,78-100,B,,,B,78,100,78,100,32,top of mineral soil,-24.18436757,-501,-501,,,,,,,,1900,,1.23,1.23,,,0.772511691,0.772511691,0.088078305,8.770737468,0.009501894,,,,,,,,,,,,,,,,,,,,,,,,,,Torn_GCB2002,10.1046/j.1365-2486.2002.00477.x,Organic carbon and carbon isotopes in modern and 100?year?old?soil archives of the Russian steppe,,,,,,,,,
Torn_Lydia,Kamennaya Steppe Preserve Archive,40.43,51.01,Russia,Roronazh,5.3,438.5,5.3,438.5,200,Oll,Oll,,,,herbaceous perennials with some encroachment of woody perennials,"Festuca sulcata with Knautia arvensis, Veronica spicata, and Sedum acre",6,6,shrublands,2,4,Brown-yellow carbonate loess and clay deposited ~4500-6000 years ago,,,,,,100-120,B,,,B,100,120,100,120,32,top of mineral soil,-23.68525827,-602,-602,,,,,,0.329757945,,1900,,1.24,1.24,,,0.469705045,0.469705045,0.06868628,6.838411434,0.005824343,,,,,,,,,,,,,,,,,,,,,,,,,,Torn_GCB2002,10.1046/j.1365-2486.2002.00477.x,Organic carbon and carbon isotopes in modern and 100?year?old?soil archives of the Russian steppe,,,,,,,,,
Torn_Lydia,Kamennaya Steppe Preserve Archive,40.43,51.01,Russia,Roronazh,5.3,438.5,5.3,438.5,200,Oll,Oll,,,,herbaceous perennials with some encroachment of woody perennials,"Festuca sulcata with Knautia arvensis, Veronica spicata, and Sedum acre",6,6,shrublands,2,4,Brown-yellow carbonate loess and clay deposited ~4500-6000 years ago,,,,,,120-134,BC,,,BC,120,134,120,134,32,top of mineral soil,-23.78075515,-672.1114935,-672.1114935,,,,10000,,,,1900,,1.32,1.32,,,0.507075489,0.507075489,0.068638913,7.387580367,0.006693396,,,,,,,,,,,,,,,,,,,,,,,,,,Torn_GCB2002,10.1046/j.1365-2486.2002.00477.x,Organic carbon and carbon isotopes in modern and 100?year?old?soil archives of the Russian steppe,,,,,,,,,
Gillson_2004_JVegetationSc,Serengeti plains,38.5,-3,Kenya,Southeastern,,,24.4469697,641.6090909,470,,Ard,,,,,,,8,savannas,3,7,,,,,,,,,,,,29,30,29,30,504,top of mineral soil,,-133,-133,4,2079,62,,,86.1,0.4,1998,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gillson_2004_JVegetationSc,Serengeti plains,38.5,-3,Kenya,Southeastern,,,24.4469697,641.6090909,470,,Ard,,,,,,,8,savannas,3,7,,,,,,,,,,,,65,67,65,67,504,top of mineral soil,,-186,-186,4,1772,60,,,80.9,0.4,1998,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gillson_2004_JVegetationSc,Serengeti plains,38.5,-3,Kenya,Southeastern,,,24.4469697,641.6090909,470,,Ard,,,,,,,8,savannas,3,7,,,,,,,,,,,,80,82,80,82,504,top of mineral soil,,-265,-265,4,,,,,73.1,0.4,1998,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,A,0,2,0,2,465,top of mineral soil,,107,107,,11719,,,,110.7,,1985,,,1.219,,,2.05,2.05,,,0.0249895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,A,2,4,2,4,465,top of mineral soil,,-166,-166,,12079,,,,83.4,,1985,,,1.296,,,1.4,1.4,,,0.018144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,A,4,6,4,6,465,top of mineral soil,,50,50,,13523,,,,105,,1985,,,1.33,,,1.15,1.15,,,0.015295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,A,6,8,6,8,465,top of mineral soil,,67,67,,,,,,106.7,,1985,,,1.36,,,0.95,0.95,,,0.01292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,A,8,10,8,10,465,top of mineral soil,,33,33,,-813,,,,103.3,,1985,,,1.402,,,0.7,0.7,,,0.009814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,A,10,12,10,12,465,top of mineral soil,,-135,-135,,1459,,,,86.5,,1985,,,1.421,,,0.6,0.6,,,0.008526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,A,12,15,12,15,465,top of mineral soil,,50,50,,-392,,,,105,,1985,,,1.412,,,0.65,0.65,,,0.009178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B1,15,18,15,18,465,top of mineral soil,,-54,-54,,-522,,,,94.6,,1985,,,1.421,,,0.6,0.6,,,0.008526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B1,18,21,18,21,465,top of mineral soil,,-43,-43,,-263,,,,95.7,,1985,,,1.432,,,0.55,0.55,,,0.007876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B1,21,24,21,24,465,top of mineral soil,,-27,-27,,1165,,,,97.3,,1985,,,1.432,,,0.55,0.55,,,0.007876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B1,24,27,24,27,465,top of mineral soil,,-50,-50,,-395,,,,95,,1985,,,1.432,,,0.55,0.55,,,0.007876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B1,27,30,27,30,465,top of mineral soil,,-162,-162,,448,,,,83.8,,1985,,,1.442,,,0.5,0.5,,,0.00721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B1,30,33,30,33,465,top of mineral soil,,-54,-54,,350,,,,94.6,,1985,,,1.442,,,0.5,0.5,,,0.00721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B1,33,36,33,36,465,top of mineral soil,,-198,-198,,219,,,,80.2,,1985,,,1.442,,,0.5,0.5,,,0.00721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B1,36,39,36,39,465,top of mineral soil,,-168,-168,,413,,,,83.2,,1985,,,1.442,,,0.5,0.5,,,0.00721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,39,42,39,42,465,top of mineral soil,,-204,-204,,1419,,,,79.6,,1985,,,1.465,,,0.4,0.4,,,0.00586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,42,45,42,45,465,top of mineral soil,,-220,-220,,444,,,,78,,1985,,,1.465,,,0.4,0.4,,,0.00586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,45,48,45,48,465,top of mineral soil,,-220,-220,,1774,,,,78,,1985,,,1.465,,,0.4,0.4,,,0.00586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,48,51,48,51,465,top of mineral soil,,-230,-230,,1481,,,,77.1,,1985,,,1.465,,,0.4,0.4,,,0.00586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,51,55,51,55,465,top of mineral soil,,-323,-323,,1837,,,,67.7,,1985,,,1.465,,,0.4,0.4,,,0.00586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,55,59,55,59,465,top of mineral soil,,-220,-220,,1997,,,,78,,1985,,,1.465,,,0.4,0.4,,,0.00586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,59,63,59,63,465,top of mineral soil,,-229,-229,,1997,,,,77.1,,1985,,,1.465,,,0.4,0.4,,,0.00586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,63,67,63,67,465,top of mineral soil,,-254,-254,,2094,,,,74.7,,1985,,,1.465,,,0.4,0.4,,,0.00586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,67,71,67,71,465,top of mineral soil,,-241,-241,,3131,,,,75.9,,1985,,,1.465,,,0.4,0.4,,,0.00586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,71,75,71,75,465,top of mineral soil,,-306,-306,,1994,,,,69.5,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,75,79,75,79,465,top of mineral soil,,-306,-306,,2090,,,,69.5,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,79,83,79,83,465,top of mineral soil,,-311,-311,,2348,,,,68.9,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,83,87,83,87,465,top of mineral soil,,-280,-280,,2217,,,,72,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,87,91,87,91,465,top of mineral soil,,-335,-335,,2929,,,,66.5,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,91,95,91,95,465,top of mineral soil,,-305,-305,,2929,,,,69.5,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B21,95,99,95,99,465,top of mineral soil,,-343,-343,,2992,,,,65.7,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B22,99,103,99,103,465,top of mineral soil,,-397,-397,,2634,,,,60.4,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B22,103,107,103,107,465,top of mineral soil,,-384,-384,,3282,,,,61.6,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B22,107,111,107,111,465,top of mineral soil,,-377,-377,,2924,,,,62.4,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B22,111,115,111,115,465,top of mineral soil,,-299,-299,,3377,,,,70.1,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B22,115,119,115,119,465,top of mineral soil,,-366,-366,,4057,,,,63.4,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B22,119,123,119,123,465,top of mineral soil,,-403,-403,,3894,,,,59.7,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B22,123,127,123,127,465,top of mineral soil,,-394,-394,,3795,,,,60.7,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B22,127,131,127,131,465,top of mineral soil,,-427,-427,,2852,,,,57.3,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B22,131,135,131,135,465,top of mineral soil,,-443,-443,,3663,,,,55.7,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B22,135,139,135,139,465,top of mineral soil,,-467,-467,,4148,,,,53.3,,1985,,,1.491,,,0.3,0.3,,,0.004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B23,139,143,139,143,465,top of mineral soil,,-410,-410,,4017,,,,59,,1985,,,1.522,,,0.2,0.2,,,0.003044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B23,143,147,143,147,465,top of mineral soil,,-447,-447,,4470,,,,55.3,,1985,,,1.522,,,0.2,0.2,,,0.003044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B23,147,157,147,157,465,top of mineral soil,,-412,-412,,4696,,,,58.8,,1985,,,1.522,,,0.2,0.2,,,0.003044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becker-Heidmann_2002_Radiocarbon,Akko,35.25,32.9,Israel,,,,18.90757576,582.0727273,375,Ert,Ert,,"Vertisol, -, -, Typic Pelloxerert",,drained swamp - falllow,,,5,cropland,2,7,,,,,,,,,,,B23,157,172,157,172,465,top of mineral soil,,-525,-525,,5052,,,,47.5,,1985,,,1.522,,,0.2,0.2,,,0.003044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
